year,gdp,total_population,inequality_measure,control_of_corruption,rule_of_law,government_effectiveness,political_stability,voice_and_accountability,regulatory_quality,attacks,log_attacks
2007,3.4299037889400164,30500997.4950762,0.4864,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2007,3.4299037889400164,30500997.4950762,0.5458,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2007,3.4299037889400164,30500997.4950762,0.4864,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2007,3.4299037889400164,30500997.4950762,0.5458,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2007,3.4299037889400164,30500997.4950762,0.4864,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2007,3.4299037889400164,30500997.4950762,0.5458,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2007,3.4299037889400164,30500997.4950762,0.4864,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2008,3.4299037889400164,30500997.4950762,0.5483,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2008,3.4299037889400164,30500997.4950762,0.4859,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2008,3.4299037889400164,30500997.4950762,0.5483,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2008,3.4299037889400164,30500997.4950762,0.4859,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2008,3.4299037889400164,30500997.4950762,0.5483,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2008,3.4299037889400164,30500997.4950762,0.4859,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2008,3.4299037889400164,30500997.4950762,0.5483,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2008,3.4299037889400164,30500997.4950762,0.4859,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2009,3.4299037889400164,30500997.4950762,0.5508,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2009,3.4299037889400164,30500997.4950762,0.4853,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2009,3.4299037889400164,30500997.4950762,0.5508,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2009,3.4299037889400164,30500997.4950762,0.4853,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2009,3.4299037889400164,30500997.4950762,0.5508,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2009,3.4299037889400164,30500997.4950762,0.4853,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2009,3.4299037889400164,30500997.4950762,0.5508,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2009,3.4299037889400164,30500997.4950762,0.4853,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2010,3.4299037889400164,30500997.4950762,0.5533,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2010,3.4299037889400164,30500997.4950762,0.4848,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2010,3.4299037889400164,30500997.4950762,0.5533,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2010,3.4299037889400164,30500997.4950762,0.4848,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2010,3.4299037889400164,30500997.4950762,0.5533,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2010,3.4299037889400164,30500997.4950762,0.4848,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2010,3.4299037889400164,30500997.4950762,0.5533,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2010,3.4299037889400164,30500997.4950762,0.4848,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2011,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2011,3.4299037889400164,30500997.4950762,0.4843,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2011,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2011,3.4299037889400164,30500997.4950762,0.4843,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2011,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2011,3.4299037889400164,30500997.4950762,0.4843,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2011,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2011,3.4299037889400164,30500997.4950762,0.4843,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2012,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2012,3.4299037889400164,30500997.4950762,0.4837,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2012,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2012,3.4299037889400164,30500997.4950762,0.4837,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2012,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2012,3.4299037889400164,30500997.4950762,0.4837,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2012,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2012,3.4299037889400164,30500997.4950762,0.4837,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2013,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2013,3.4299037889400164,30500997.4950762,0.4901,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2013,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2013,3.4299037889400164,30500997.4950762,0.4901,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2013,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2013,3.4299037889400164,30500997.4950762,0.4901,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2013,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2013,3.4299037889400164,30500997.4950762,0.4901,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2014,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2014,3.4299037889400164,30500997.4950762,0.4965,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2014,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2014,3.4299037889400164,30500997.4950762,0.4965,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2014,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2014,3.4299037889400164,30500997.4950762,0.4965,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2014,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2014,3.4299037889400164,30500997.4950762,0.4965,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2015,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2015,3.4299037889400164,30500997.4950762,0.5029,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2015,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2015,3.4299037889400164,30500997.4950762,0.5029,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2015,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2015,3.4299037889400164,30500997.4950762,0.5029,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2015,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2015,3.4299037889400164,30500997.4950762,0.5029,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2016,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2016,3.4299037889400164,30500997.4950762,0.5093,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2016,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2016,3.4299037889400164,30500997.4950762,0.5093,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2016,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2016,3.4299037889400164,30500997.4950762,0.5093,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2016,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2016,3.4299037889400164,30500997.4950762,0.5093,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2017,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2017,3.4299037889400164,30500997.4950762,0.5157,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2017,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2017,3.4299037889400164,30500997.4950762,0.5157,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2017,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2017,3.4299037889400164,30500997.4950762,0.5157,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2017,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2017,3.4299037889400164,30500997.4950762,0.5157,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2018,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2018,3.4299037889400164,30500997.4950762,0.522,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2018,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2018,3.4299037889400164,30500997.4950762,0.522,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2018,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2018,3.4299037889400164,30500997.4950762,0.522,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2018,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2018,3.4299037889400164,30500997.4950762,0.522,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2019,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2019,3.4299037889400164,30500997.4950762,0.5284,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2019,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2019,3.4299037889400164,30500997.4950762,0.5284,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2019,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2019,3.4299037889400164,30500997.4950762,0.5284,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2019,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2019,3.4299037889400164,30500997.4950762,0.5284,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2020,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2020,3.4299037889400164,30500997.4950762,0.5348,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2020,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2020,3.4299037889400164,30500997.4950762,0.5348,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2020,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2020,3.4299037889400164,30500997.4950762,0.5348,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2020,3.4299037889400164,30500997.4950762,0.5558,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2020,3.4299037889400164,30500997.4950762,0.5348,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
2004,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.125,0.0,0.3125,0.0,0.1071429,38.41653072321914,3.6741852898155956
2005,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.15,0.0,0.1875,0.125,0.1071429,38.41653072321914,3.6741852898155956
2006,3.4299037889400164,30500997.4950762,0.452997313900265,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.276,0.4963422870542636,38.41653072321914,3.6741852898155956
2007,3.4299037889400164,30500997.4950762,0.452997313900265,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.276,0.4963422870542636,38.41653072321914,3.6741852898155956
2008,3.4299037889400164,30500997.4950762,0.452997313900265,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.228,0.4963422870542636,38.41653072321914,3.6741852898155956
2009,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.15,0.0,0.125,0.1593333,0.1428571,38.41653072321914,3.6741852898155956
2010,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.15,0.0,0.125,0.155,0.1428571,38.41653072321914,3.6741852898155956
2011,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.15,0.0,0.125,0.155,0.1428571,38.41653072321914,3.6741852898155956
2012,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.125,0.0,0.0625,0.1473333,0.1428571,38.41653072321914,3.6741852898155956
2013,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.125,0.0,0.0625,0.1443333,0.1785714,38.41653072321914,3.6741852898155956
2014,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.125,0.0,0.0625,0.1416667,0.1785714,38.41653072321914,3.6741852898155956
2015,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.125,0.0,0.0625,0.1536667,0.1785714,38.41653072321914,3.6741852898155956
2016,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.125,0.0,0.0,0.1476667,0.1785714,38.41653072321914,3.6741852898155956
2017,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.09999999999999999,0.0,0.0,0.137,0.1428571,38.41653072321914,3.6741852898155956
2018,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.075,0.0,0.0,0.133,0.1428571,38.41653072321914,3.6741852898155956
2019,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.075,0.0,0.1875,0.121,0.1428571,38.41653072321914,3.6741852898155956
2020,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.075,0.0,0.1875,0.121,0.1428571,38.41653072321914,3.6741852898155956
2021,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.075,0.0,0.3125,0.13,0.1428571,38.41653072321914,3.6741852898155956
2022,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.075,0.0,0.1875,0.1326667,0.1428571,38.41653072321914,3.6741852898155956
2023,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.075,0.0,0.1875,0.1393333,0.1428571,38.41653072321914,3.6741852898155956
2024,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.09999999999999999,0.0,0.1875,0.1473333,0.1428571,38.41653072321914,3.6741852898155956
2005,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.175,0.0,0.1875,0.125,0.1428571,38.41653072321914,3.6741852898155956
2006,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.0,0.1875,0.1896667,0.1428571,38.41653072321914,3.6741852898155956
2007,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.0,0.28125,0.1896667,0.1428571,38.41653072321914,3.6741852898155956
2008,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.3125,0.1813333,0.1428571,38.41653072321914,3.6741852898155956
2009,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.4375,0.1813333,0.1428571,38.41653072321914,3.6741852898155956
2010,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.4375,0.1796667,0.1428571,38.41653072321914,3.6741852898155956
2011,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.4375,0.1796667,0.1428571,38.41653072321914,3.6741852898155956
2012,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.4375,0.1796667,0.1428571,38.41653072321914,3.6741852898155956
2013,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.4375,0.1796667,0.1428571,38.41653072321914,3.6741852898155956
2014,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.4375,0.1796667,0.1428571,38.41653072321914,3.6741852898155956
2015,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.375,0.1803333,0.1428571,38.41653072321914,3.6741852898155956
2016,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.375,0.1803333,0.1428571,38.41653072321914,3.6741852898155956
2017,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.375,0.1916667,0.1428571,38.41653072321914,3.6741852898155956
2018,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.375,0.1936667,0.1428571,38.41653072321914,3.6741852898155956
2019,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.375,0.187,0.1428571,38.41653072321914,3.6741852898155956
2020,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.375,0.187,0.1428571,38.41653072321914,3.6741852898155956
2021,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.375,0.1763333,0.1428571,38.41653072321914,3.6741852898155956
2022,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.375,0.1763333,0.1428571,38.41653072321914,3.6741852898155956
2023,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.375,0.1763333,0.1428571,38.41653072321914,3.6741852898155956
2024,3.4299037889400164,30500997.4950762,0.452997313900265,0.0,0.25,0.25,0.375,0.1763333,0.1428571,38.41653072321914,3.6741852898155956
1970,7.503134343,1838949.0,0.452997313900265,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,38.41653072321914,3.6741852898155956
1971,6.778505426,1888539.0,0.452997313900265,0.32848837209302323,0.4802451191472869,0.35523255813953486,0.5516472868217054,0.4591813785624212,0.4963422870542636,1.0,0.6931471805599453
